"id","lotto_number","lotto_round","lotto_set","lotto_year","lotto_item","lotto_price_due","lotto_price","scanner_uuid","buyer_uuid","lotto_url","lotto_bc_ref","lotto_bc_hash","lotto_type","lotto_status","create_at","create_by","update_at","update_by","payment_id","lotto_uuid"
90124572538,"850797","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIA1s8kstfwtBVQ8J2gPHPu6tHwol+yz1crW9/jpK9FFBAiBpl8FboiOUquhdPN5gbZzk01D6BzIa1/0kwCrf8raZ+g==,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134850797"
90124572539,"855050","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIFuTLBvrUZIookL1bS1tLnQyuhuSvZ8X+/M41lZBwgahAiB1+QBwK73JajmQysmCSXjSnSSNSsmj4thSzGSiLG841g==,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134855050"
90124572540,"873280","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQCPwrnFemdQnu8dnvX5L3w1odupZW4kfVG2kY34mqhdJAIgEUSRToOdQz5ZZUF87A6qsFFwaqpaK+uWtffK+dg+Pno=,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134873280"
90124572541,"883995","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQCKmLYZ6ctSWUjLjrgzRNJol3HEJCGNnSP4vRDrGkaaHQIgSzuma6rApPl8wKIBkw9tGhPlrNk6ZlcD0j2RRsddjY0=,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134883995"
90124572542,"890340","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQCLR1i9aE9zzHz8vhKxlidpRE9YVacqCKoOvaCcJSg9ZgIgUkTMqdbtnPjDqpNXd3cz5lDF9sOyqTk2rgcOxR8hV04=,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134890340"
90124572543,"897951","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEYCIQC7fiWtrjy+mYAg3GcjKij5iyOeH8X0P0VyPacq7RNhBAIhANrCnPPgrC+hLYPu7S8x7Nk/TICjPE5zNkdR2uFoWarr,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134897951"
90124572544,"900145","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIEvn6LX/wkXJrVp1MIxrnjtfgRz/AMxBTNw+cVRcBrtRAiEAw8DPrDA40dVU1atfvxvYfZ7NXNY4MZb4pD4TbUOTLks=,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134900145"
90124572545,"919602","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEYCIQD4YFEyYqgPwp2xY02TDg7MbaLtTtx+73d3yk+zs18PkgIhAPkfFomyqi10Uq7EEz9k8OySAiz4FdWjHBn2lskj6b9N,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134919602"
90124572546,"931843","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIExN72qCYx/WfBZ1pJqdRE+xbrAMBcQKXcd1etyYmeAjAiEAgwU+n6lXvFJ24VMSSZfp5JAPoi0eOV6ihDbVWsKj5t0=,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134931843"
90124572547,"934611","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIEozDPbexnYTDeYmEfCVk0eA/zSKQY08vFWhPhoqerrcAiA3JoNDdfsePsDRM9bhhu8rvU821dEsdo9p21Ri1KJVTw==,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134934611"
90124572548,"940239","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIDTuFLkffc1RBz/IByybyRO4Ujut3wrsQ1rHUmv30RafAiA8FYZLNqr8Ajn/wak0kBxSvyXC30nNHUtDVFHFMAgDFg==,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134940239"
90124572549,"970015","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQDLG3jzbz39hHrLn3nIRQKwS6JN769znYoRr5+fpxTF5gIgV/uVj55Yunm2LY3YlLs+AvcWtZ0K2aXf5HUpTyub8TA=,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134970015"
90124572550,"994478","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQDZZznNYRX/UTzGkF4X0YQfUpOXtqPpNj9UOQeTOxc4HQIgE6RFiEpHviHSqTL9NRMf7kDwl1+ZxyPlh7OgCo+oclI=,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134994478"
90124572551,"997616","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIAwjZBujDXrPmzgpsEyw0raRVrLRLW/m7J7m8GfuvPg3AiEAp5GSy580uLBV8NojKcKVKmRIVQZIbt/cfzuhhYzv5aA=,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134997616"
90124572552,"999294","51","34","54","0008","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEYCIQClWcqmcr6wjLEdEZVv7ZqJeb8ey1WgycoSsZzlmJiaVAIhANoLBTDl3PlcgBB41lHJRh7YB8r9Az38I994sMmiG4r+,"01",transfered,"2024-02-07 10:15:27","","2024-02-07 13:39:33",,,"545134999294"
90124572553,"011794","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIFcvck69UWLMYrqu/K7Pa0irHgS21VkpZKOp/hCC/HKcAiBaSTUUzi+ABKGm/gCPav6VATHm26qgK5FcYryBQEGGuA==,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135011794"
90124572554,"016475","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQDYRx/d4wUWV/uk+/hAOwMo2hZVoZjM4m+44edtCAAx8wIgL3acqPDuCJ3qOgf3R8QN8vLsz9hLw6KShaz6D00ZwL8=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135016475"
90124572555,"026584","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEYCIQCaHR1Cs2HVxsitKlyut5+GhBUqpCsUSK9zDDoqdUVsfgIhAOR6O8cnIHOBQ04q9Ccj7psRGy2zuC9FgP9+vzOkA4Fa,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135026584"
90124572556,"029119","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCICy4+xOnXoX31Ql/Yv1lh6wwq2HVBRRL58cn/n3DObcAAiEA8MAJcA8MGnkghMjEIdxX1zyMBf8YwaVI6d/HcjaZHWo=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135029119"
90124572557,"033895","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIFcZ4Ra3K6bo+kKzep+20xVHywU5YgxeBAD3oGxKx/eQAiBEBLrWACO1O3o4bSMP9C2WoWwWN3M3ivwBFFxooyVLug==,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135033895"
90124572558,"037836","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIFQ3h+KOTC6HEpi/pHl8X1w8jq6VXqaFuhNvew4R3820AiAqpwnFimcAUzNjU87ojegy6HfJEGYScHU/J6Fw/zetsg==,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135037836"
90124572559,"041064","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIHvo6WQSIWXcOamc6FF1dFcq1f1ep4AaNda/x+o4hEyHAiEAmnTrMj/GOp4+EtSzjSp6h58XbNdz4s+ZnqMXrUmLenU=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135041064"
90124572560,"057524","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQDveCW7Yunwba1FZ+xu/aBExcjee8RAJg0y2TcVkuIc9wIgfzH6DVkZrv/K3rXJU+uNP2wZLjYH/zLpsg4mz/gEW/8=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135057524"
90124572561,"070091","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEYCIQCGBN9m/y9rFq8RtSm7WG1hh+BNCoGtPzeKLHfWxNwk3gIhALwiHPsElZa+a6PTmmgnluRUEf1Z9Qt9jzZnS+ZTGqwi,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135070091"
90124572562,"088180","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIGuxVwQGWVIzkJdI9MiLMmQVTrS1HhD15nYQrtT+OQW0AiA19xnE92QyPryet2lkXiF/Mb2uuLE/wSLL0er2os7Z6Q==,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135088180"
90124572563,"097125","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIEXsBFYSFQCmHn4grRa1Cy1muqP09wOShm7z4iomI9o6AiEAy9ToSCtWzW50Lmsct+bwTxOQNd3aaqu2u/EwBdUPQi8=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135097125"
90124572564,"101190","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQDHb6ffUtcBT5pHiUt6GHYhG6yfgn94RckVSOVv6yZTDAIgXqZPnkyhKgBRbuMmH/mo9M2dNOAdoHSCL51wsB57xao=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135101190"
90124572565,"110666","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIAJxaSrXDARlI8Og9HMgqDwggmYmDUVr5fn8wFJz+j+KAiB8DCoxa9aYTGpGcY7bEtnvr8eoxa46NrFXbodaFPfOGw==,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135110666"
90124572566,"113399","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEYCIQCBbG+kYGjyjmSL7RoqFGoH/oFmC+kMZ1AdpXLE20Gg8wIhAItPyhu6IHN9WiJnYK5QMlufcN9hlQNtkm17krw24c1M,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135113399"
90124572567,"114276","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEYCIQDF6CvDBQXprR6DIqN4yFk4eNmzVzb0G+BUtWZqYrnezwIhAODqzE5/GusqHqdF5HYaKQ2Ms9bvjSuArqG3o9RNqrM2,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135114276"
90124572568,"125811","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIB+8kpy2GLC4ey1jI1FKJZZk5G0VyY2kmGbTTYvJovv0AiBl0C3QcVlSTh0J3xsF7OAinIXtLckHYm8S1m6QdSkNBQ==,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135125811"
90124572569,"127502","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQC4uNhnqLBQ/7/5eGOlxZRBDrOSOIJS7H13fpZF1KIg3QIgT5iJVd8DGC94VWiJ+crmgUvlQimTTNE8emxrQG/A38Y=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135127502"
90124572570,"146700","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIGmVCsjMDj9qV5O/DDPkJjU9FVVb/jUZA27JZ6Gf+ft8AiEAg42dnKDZRXcevB8cpmWnF4bj0RdO8O0tuNITIuyCSjs=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135146700"
90124572571,"154523","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQCa+NGZUcQZcIZpNPvd2HBgzOPQXZO88iPX38con5zw+AIgBrpKZIKCDI+L5/ruq0U7fWoPcAyJHH1hVwWoQaCCPUo=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135154523"
90124572572,"170856","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIH2ivXltP2EBQZ2WDzHFyeBmgHG8KAEB7Dv7tAoBqKJGAiEAwqp0jrfPaRhXdhc7Bxsp+A2cCJhrkeUQ19I8TYkHAPU=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135170856"
90124572573,"183279","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEYCIQCCHoB7wch3bG+gEx3LCd43mvvWenpRA65MUap/srm0IAIhAIkZyU0PR9q+nksGXdkkXqt+wFDLFvtccNzYe1oxM0Ya,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135183279"
90124572574,"200904","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIBGhCvxxmeG7z1iv8caS8cYalHgBpxmKklLWnkNC1YWRAiBfBGKDTgOo0h5b82l+u9ZOwWIdSLlHrD8Ostfnx1mBxw==,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135200904"
90124572575,"208147","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIE+yQxsbJTGQeGPSQ9Xgx4L05DXiItm0qnxH8Cu9XDrQAiAO7ZK5KYvzvB4UR/TQq+V7L08slq+BEpZqUokPHo8jmA==,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135208147"
90124572576,"213850","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIHL7FGmtNVHDCOBeUpm87K8ZZDnwtR42WVdNpSPFmdcjAiEA0ienocmV83ys7h+u3YUz/pWTPXDZ/VhCqS4APGJTqzY=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135213850"
90124572577,"243743","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEMCIDg2dtV3EZvJsFpVdbujnREOSeloOB1cuLbtGwU8SgHoAh9nfOTogyMfMM9doI0t+1gcjMYSZPkRsggUm7W+3u/l,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135243743"
90124572578,"276987","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQDZPeTZmbzXDtFH9Gw1884gNoXjQiC/diOantD9Lq+SjQIgaJzRu0yo3gd77SVac6D9KdG/ru3Axvtmzg0PWsomKuw=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135276987"
90124572579,"279129","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQDKchJifuAmFYu56KyjNdcXcO73oMFzbFFKQfEXxmjKwwIgRJ362AfjYJm4D4Reszqum25d1gGAMLj63jOUw9MazwM=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135279129"
90124572580,"286732","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCICdxZk0OmvIPZ42F/ACdcPWamwdCvGse3TDtfRLOU81pAiBNnlnTrY9fgghizgC+jL99mKcUCWnAjWSirli6tsuGzg==,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135286732"
90124572581,"292527","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQDRmqrSIk0F2weR/rIMWoioqL5hU8njbKo9psheiIAF/wIgLAFYlokSERUss1P1Gq6sPQnXzJ/Mh76WeYKIFXwN0o8=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135292527"
90124572582,"307334","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQDvCpBL7j/x7SRGbIOQsQqSP1J+bKJAZhZmHAVreMpS6QIgDsnkKyYclkXXMXZvfZm6cGKNdnkEgAvyHhjFvA5Jzzk=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135307334"
90124572583,"315461","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEYCIQDbpyY6NcHA6Dlw1n2xdphoSkFQQuwUE4gf5EEvfUiGWQIhAJDk54MXVKmXtw27HaSLN2KA40kwTKz8AuX7R9lZACTE,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135315461"
90124572584,"324514","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEYCIQCGhd4lNdvOe3qx+QEy7EAHgHtpcrDUihYuGPLVeOOJmAIhAMojLZtQ3NxxcY6L0OaHPVHiBK0MYd9N4/dynXp17iXS,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135324514"
90124572585,"326686","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEUCIQC5gZMsA4ga5mv6adVu4KKsaGIASjWN6AhPowR3GoHz3gIgNLMNDbkms/pVj57V7WQRDIcHfMFQu7QbjfUSOH/u/Lo=,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135326686"
90124572586,"336093","51","35","54","5127","3011-02-01 00:00:00",80,"1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","1fe75e58b8750e188e8fa1b09313c284dd0bdcf9b5c2bec66473a151ca11cb76","3011-02-01-01.jpg","1805769",MEQCIF/s9KOTCx8M/gchQNSQPXE3zHhpb/0EBazXkvWufxbsAiBEIqsTJIKJoWD2QvwGoLJodr3Ybi1srYwOQFsH0wL3Nw==,"01",transfered,"2024-02-07 10:15:28","","2024-02-07 13:39:33",,,"545135336093"
