"id","lotto_number","lotto_round","lotto_set","lotto_year","lotto_item","lotto_price_due","lotto_price","scanner_uuid","buyer_uuid","lotto_url","lotto_bc_ref","lotto_bc_hash","lotto_type","lotto_status","create_at","create_by","update_at","update_by","payment_id","lotto_uuid"
90124724224,"982773","68","47","54","9698","3011-10-16 00:00:00",80,b038b5d297f00b8639ac0be694ad38b0e5c3ed5505fdc44790991440fdb68d81,b038b5d297f00b8639ac0be694ad38b0e5c3ed5505fdc44790991440fdb68d81,"3011-10-16-01.jpg","1806313",MEQCIF+aT8br9xf5PN9Nv7XFfAReuMJyK51A3NHL/JykXOJHAiBz5CjU6d+xKcJb0Vxo3tHLdAgt9CARY48IR1kUVqY4lg==,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546847982773"
90124724225,"990738","68","47","54","9698","3011-10-16 00:00:00",80,b038b5d297f00b8639ac0be694ad38b0e5c3ed5505fdc44790991440fdb68d81,b038b5d297f00b8639ac0be694ad38b0e5c3ed5505fdc44790991440fdb68d81,"3011-10-16-01.jpg","1806313",MEUCIQD0HcKc2ReUhhBABt/0PDMvJrcgw59IRMp9u0bYVXtdVgIgQgzzFhPNVI3Z8ugSFjtz67XPxLyvzAkUlfMWfCJx5Yc=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546847990738"
90124724226,"789000","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEQCIAVeYcmZRX1ijuKaCByMYanu8ZODl5HYCCAryMU5Ev5tAiBg+Nvn6WL5wp3nG/wB+D5VRJRtukABsQQxb/Sv0hjTew==,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789000"
90124724227,"789001","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQDYaDMrTMnn3B3bI46x/hFNEjCvfVMXuoFSWcylMpEktgIgOcKcYMxAF/0Zu2qTXmimEUciC1dvnXE4ol2ixxJjjds=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789001"
90124724228,"789002","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQDX8/QpZurYMQz/mCgybSde1wsfy4xs2kjtfjPKjECoWQIhAMXaHienKQqsiskwIY4LrjDjXquheyAQ5NybGCMkKMhO,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789002"
90124724229,"789003","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIBZVoulmOBPl5eyYGAiQKYF8C/ULZi2m3c9TQnO72YboAiEA/BBWCdhOPc+ZnsXiyty7VL9rqQUM/egfDcJ75uJR1Ew=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789003"
90124724230,"789004","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQD/zZLkTox6GIhvWLyyrQ5cO+ymWyQOSyp9wjK354t2ywIgbTr4w3MkqtA6CI4bXbO6fUlE8tgl12e1JInlfPlj6uc=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789004"
90124724231,"789005","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIEECkzvSQBWQ6S8MxCgoGV/KnHAHduG6xsQllcARlUhwAiEA9Krp4ouQluc8rHnHlwcAglkeF/iMIQkHmTzG9Y1uFBQ=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789005"
90124724232,"789006","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQDQnsW4F1nYEFxyQehRh+9msIE+P2jXBX8Ac1Jax85RZwIgCTcrlKdUoQBI8+xqsSJBog+j4BiUExEwE0Ztd+su6vU=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789006"
90124724233,"789007","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIHhclT0r0DNj+PGZgo8UAKofV/2SGyEE6+UYTUWUiAQiAiEA3yi0bDEMg7kxyTe3kXqp3J+9M9C0t3M8z/ZeVLS8ZT4=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789007"
90124724234,"789008","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQDbbqoGvNHPUpHdwdMM5IwPMXyUHvqp1nbN520wr86VVQIhAI6vHt3fNYT9woZFisX926wpohFWU+auXM0nzQB2G2tP,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789008"
90124724235,"789009","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQDaR84FnQNZotGLlA10BvVA0pVwaF0iVjvz6+YpxZtpbQIhAIQR8vB86r7YUhXfx6JaQnbqJoBtXo6GpQ3+PdbT32Gj,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789009"
90124724236,"789010","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQC8ny0mFK2YfzANXMyVeE4K/27cNVRJn2z5LAMVrafUCgIhAI3yLTrOPcGABCPRGS8hKmGAQuY4/BNm9lwJN4bRG/01,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789010"
90124724237,"789011","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEQCIHhC/DbsMSgy55lxOnmDaYJfbKw02J/AxrkaJMU5KWp8AiBFdcHURQhHTEwfpJXHTkbNqSt62NqfqEq+fe1Wkt/RSw==,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789011"
90124724238,"789012","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCICJDj2VqJswWYiXSIyKuBiMbEK7wkC0cJ/W4qsI26K2iAiEAxMxUZcLpGVxstnPBqgQOF1u22bdFOMK8TJCwTxcyH4w=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789012"
90124724239,"789013","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEQCIH63Q7+dMSke9vakK4JyUWc38DHrSNbCUHpMg3czBZXqAiAiUgn/8H/6Mnn0bDW2adAUoLeHb/YDq4WAfnz0nbVQxw==,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789013"
90124724240,"789014","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQCQsMtfjWQLDgSgg4COCn81g7yWCG61ye6ubWyzryYMjQIhAMMIKWeo1BmMd6dgqP8BBPoGamI4P1qqYyw6oDHw0U3R,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789014"
90124724241,"789015","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEQCIH1xFgVG75wAVrciisuk8LiOURZOIqkCv68wh51BHz0gAiBI+kzCKuNoDwP2R6tLdpeuG1DsmsQVzdKSxjZ7MofqMg==,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789015"
90124724242,"789016","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQC38i9bTB1+e7Ht5O7pTzY52sT//xs7m2QZtqVJzi5UhwIgKTzjyN3rP9QiCEdtyH4TlhqTgM9IWBK5ETlYFyb9HiM=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789016"
90124724243,"789017","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQCD7BrZBSxsAp7SnGXqR4ig7V4mbdaxOLvmDMypbtRybAIgWoye62O0ky1D9SDh85WSdAB8z3rbt4UgIL6acVg6Gc4=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789017"
90124724244,"789018","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIFdNdyB41pTMze7k0PKNn8b9QpJ0lQlj0lgNZgVBHzH9AiEAzrVPmRtin5+6XuWHXoNpNPNw9+ygU5BpfDqBi4jQmbU=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789018"
90124724245,"789019","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEQCIFHiOZtClZmtKI/daOdkQjdFQQqHIw13oYQ8pnZ2Rs60AiAGJABL/lC5i8ZVOxT/DC6f5fcK7BCX+J5nlOe0bXZoug==,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789019"
90124724246,"789020","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIHIdYwqH4XCfCE9Y0Vb5BgHojM3Bp+Mud8EAlMEgTmJyAiEApJEPBO2FA2L1qdJq+OZQAZym7xjOIITLB6oRodKXufo=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789020"
90124724247,"789021","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQCxv2Qm8i6GeBFW8L6oIh2MoYfF2ISX7Dbvq2v4y56MbQIhAM6g5yxSSOKS5t/DCV3xxE1L89WaP6KYFuZ0/iSOS7/r,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789021"
90124724248,"789022","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIHvv6GjKNnyGEOuYtYYn/OBubTYZ1JsRqIOPB7yVeSp0AiEAw+Zn6C/+PtqpooLFKG7c8IcngvtoDMcvW9mpZJIEjCI=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789022"
90124724249,"789023","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQCWu/0CbARXM8ZwgEbPiXZX0LoOCNBdGW8ZQtyJreAEZQIgJj04OV5IqMzWxbhTD3tKKnzSL0mactnsprzO7NqSRb8=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789023"
90124724250,"789024","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIAHinIBr6reXrdKiA8HZtI0E5pwWb+48/ZSIFnm3T9IaAiEA/rQcURzKJIwPaClJBJj+7Xrdt5a2PHNQcFNOyZxeW4c=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789024"
90124724251,"789025","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEQCIAZnvZDdgCRtHWGKTXqzvBplUCQRwOJMl1+YjdDVsQ8JAiA1Xyp4hZ94iarH7wpJF28o/rKyDxfydjYEmGMyTYUOyg==,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789025"
90124724252,"789026","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIHA2wtp0bGNALN1k4W/0Gkr3ku+2mfAlLkfXnj/UiOMFAiEA7S6glE4+L72LNBxkBSwoLzi5UCgbPgO/1GmAXNnMIs0=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789026"
90124724253,"789027","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQCUgA/6bEim6hA5xznuXKUXllBXIICCXHdCQOKut6RjHQIgd0Hi6l10NGE4Xs3IA4k+vxzB16QfD7QKvtXLPASPm3E=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789027"
90124724254,"789028","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIA2czOwG+ezoUerdFLBlDIE1t6msy2qDeJNWgieOeAWJAiEA6yvwyrIrcdxjcaJb+1sZaWrlGwqjOeoWiweBCr+lrNE=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789028"
90124724255,"789029","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIGjTqTE1E1DdM5quiKmDmVdEscc2UxdVUQF1cGQEhk2PAiEAxqJI6OCacUNireLhA+a8XEtG+InDcS7IhHeb6xl34Hw=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789029"
90124724256,"789030","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQDp7rULHoxvbGYuwuDX+aDErn9hMbyDGIv5LsB0lKCdqAIhAKKLxRJKBnaK5JklysPHGogG5A69aWjYv8NpndEbfa62,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789030"
90124724257,"789031","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQC8V8ajQF7mTqhNAqnwp6Tfg3jYYgCejnsrQiwhCcXg+wIgBndmuiH+KU3MwS7PaL8vezMBgbJUxprQ1/hBOFY4dRI=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789031"
90124724258,"789032","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQDFqEFT0E4TufWm0+cgdCgFEa7tRwswptinwjLsTvxHXQIgLTdTBpqAwvGhkm6dp1zVTW3SQoprJM+SAn15A5tkcP0=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789032"
90124724259,"789033","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQCIGU52MeHte8gbOm+0QvSbLQS1Aoitp/kiDhXpxQMakQIgFqNJNswvMJQlct2RM1NRxM3ABfEme+VveUK4WY8s5U8=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789033"
90124724260,"789034","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQD0uMXDckXAY0I9F15BcQO+p3JA9e80joOaUFpwotYjvAIhAKRlWJqtof0r05zOJX7G02jt/ZVwrX66UZpbnfl4kPQ+,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789034"
90124724261,"789035","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIBpIjucj4VIddGALn3QAhjnlTpRHY+2mVVAmGxVQQU5vAiEA19y/CdsFnPJuBzKQaDI7uEvyqmsd9btTkAEdP8gZDiI=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789035"
90124724262,"789036","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCICkBNQRljHGUg1qbbUFZfHpTFBjXfzojJRlJA4ST3PJMAiEAqOuLK89M9Imv/UIeUIM06XHpsQeNWGpHy82soCWorQw=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789036"
90124724263,"789037","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQDAPt4jPvKrcOo/Fcc1C9eZqOrZ6mFmCvmwk07/hAWLswIgGeKnqn7BubsXqfMaxJLxQhxCGfB0faCzvd92mGLCEoQ=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789037"
90124724264,"789038","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQCtURLg2C8J+YCLaaY4V6kVNdDM5YrXYDdBfexgsVWdTAIgVydUMgc1fezDc8cHxUsFob63P5JPSgfJQcJSjDMw85U=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789038"
90124724265,"789039","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQChYuoudNh58zBCbZA8JLlBGh/lNFXChjDmDPT/+P88ngIgaQWI3PAEONxq6etU7AZEv3mE7tdmGSsziNT/5oDCKEM=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789039"
90124724266,"789040","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIBZMGwsjbgftT4wC9x4q1s8EWCY2iOZUIL2e9O4H+nqiAiEA2Avn1Eo9u59xiw8veAsu89uMzxsRkyEKhBSqsI4eDnE=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789040"
90124724267,"789041","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIE06SRxdr5AllQ1EbycAtWEN+GDg3CnHO3KlgTK3UujcAiEA8qhvJ4jv8n1wVLt6Ty4+j3v8+CkwqV6Fb6bryKMQl8o=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789041"
90124724268,"789042","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQCqxKJGhzNeQSQrTN8jMH3WsMazsftiWZlQrHXI3+fIiAIhAKWfRXrzlFyn/57WCJYxSAj7+VrMmFudWRLdk23v0oGb,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789042"
90124724269,"789043","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQCQs1pJZ7OQL07z4uPRjf3hMy1pyL37YaM6eHAXo/OXDAIhAPbZNgRZ536NJ2S3ZSw3xdnWEuMTYOtHvPpZe01gWRdD,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789043"
90124724270,"789044","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQCaMDVndKZ3eGDpllH26UGqhOlgUxXvAgLSk1XynOmGawIhAJgA/opXPbtiQvA4RzcXUKehQuTXGvFVfKnSk2X65qy7,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789044"
90124724271,"789045","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIFfIaHnCfAwYgypCPPwhDVGcGqQsvAPaC/CGp9l85pffAiEAtXv7WZcSGGXEq2uTIwJHlV02/nzNqegnHOADZvjdctk=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789045"
90124724272,"789046","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEUCIQDj8zm9RIdh79OA5FOxzas+Pm5jyyzIjamEakdU1JB0PAIgewcNgJSBgui+A4CGSgi5FMkg0+vYf9GxPGdD6cejYXU=,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789046"
90124724273,"789047","68","48","54","7890","3011-10-16 00:00:00",80,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,a87a7af48274ff539f34246e634aa6e2e4ba631085ce9894a5a510486c4c0a5b,"3011-10-16-01.jpg","1806313",MEYCIQCXAftir+AWRRjzz2M3kMVIJICP9JHz2XiSCTdZTbIxNwIhANqWCbwrSA5Hs/xUnMt3ItLLHPSoytn4O2lk1Wzjuy+l,"01",transfered,"2024-03-26 15:16:19","","2024-03-27 16:44:02",,,"546848789047"
